Ticker,Company,Industry,Sector,PE Ratio,Forward PE,DividendYield,Target Price,Price Percent to Target,Total Return,Current Price,Market Cap. (USD),IV,Sharpe Ratio,ETF,S&P 500,DJIA,Nasdaq 100
INTT,   Intest Corp,Semiconductor Equipment & Materials,Technology,36.136,37.857,0,11.5,44.65,44.65,7.95,98421000,57.71,0.8,,,,
INTU,   Intuit Inc,Software—Application,Technology,61.93,42.967,0.61,750,17.92,18.53,636.02,1.78E+11,25.92,0.7,XLK,S&P 500,,Nasdaq 100
INUV,   Inuvo Inc,Software - Application,Technology,0,64,0,1,212.5,212.5,0.32,44960000,77.765,2.7,,,,
INVA,   Innoviva Inc,Biotechnology,Healthcare,23.738,11.073,0,19,0.05,0.05,18.99,1188774000,34.48,0,,,,
INVE,   Identiv Inc,Building Products & Equipment,Industrials,0,-4.133,0,7,72.84,72.84,4.05,96754500,69.95,1,,,,
INVH,   Invitation Home,REIT—Residential,Real Estate,46.653,43.638,3.3,39,16.11,19.41,33.59,20577569900,21.8,0.9,XLRE,S&P 500,,
INVH,   Invitation Home,REIT—Residential,Real Estate,46.653,43.638,3.3,39,16.11,19.41,33.59,20577569900,21.8,0.9,XLRE,S&P 500,,
INVX,   Innovex Intl,Oil & Gas Equipment & Services,Energy,3.703,12.474,0,21,26.58,26.58,16.59,1115677500,44.97,0.6,,,,
INVZ,   Innoviz Tec Ltd,Auto Parts,Consumer Cyclical,0,-1.11,0,1.3,93.63,93.63,0.67,91247300,190,0.5,,,,
INZY,   Inozyme Pharma,Biotechnology,Healthcare,0,-1.639,0,14.5,453.44,453.44,2.62,168308800,77.5,5.9,,,,
IONQ,   Ionq Inc,Computer Hardware,Technology,0,-33.121,0,18,-45.11,-45.11,32.79,7095428100,131.54,-0.3,,,,
IONS,   Ionis Pharmact,Biotechnology,Healthcare,0,-10.163,0,62,73.14,73.14,35.81,5654399000,42.46,1.7,,,,
IOSP,   Innospec Inc,Specialty Chemicals,Basic Materials,20.846,20.246,1.31,132.5,10.93,12.24,119.45,2979083000,32.96,0.4,,,,
IOT,   Samsura Inc,Software—Infrastructure,Technology,0,-146.847,0,48,-12.14,-12.14,54.63,30393946800,83.58,-0.1,,,,
IOVA,   Iovance Biothpt,Biotechnology,Healthcare,0,-10.11,0,24,174.91,174.91,8.73,2660729400,83.29,2.1,,,,
IP,   Intl Paper,Packaging & Containers,Consumer Cyclical,50.179,19.921,3.16,56.4,-3.93,-0.77,58.71,20396441100,27.06,0,XLB,S&P 500,,
IPAR,   Interparfums,Household & Personal Products,Consumer Defensive,29.392,26.044,2.14,160,16.57,18.71,137.26,4396437800,31.96,0.6,,,,
IPG,   Interpublic Grp,Advertising Agencies,Communication Services,14.104,11.344,4.38,32,7.02,11.4,29.9,11138049000,31.6,0.4,XLC,S&P 500,,
IPGP,   Ipg Photonics,Semiconductor Equipment & Materials,Technology,0,37.319,0,91,16.95,16.95,77.81,3365282500,40.7,0.4,,,,
IPHA,   Innate Pharma,Biotechnology,Healthcare,0,0,0,8,429.8,429.8,1.51,122264700,113.22,3.8,,,,
IPI,   Intrepid Potash,Agricultural Inputs,Basic Materials,0,-158.802,0,19,-31.48,-31.48,27.73,364926800,39.48,-0.8,,,,
IPOOF,   Inplay Oil Cp,Oil & Gas E&P,Energy,8.447,5.759,10.11,7.39,483.27,493.38,1.27,114452400,48.282,10.2,,,,
IPX,   Iperionx Ltd,Other Industrial Metals & Mining,Basic Materials,0,562,0,24.5,-12.81,-12.81,28.1,842157000,73.873,-0.2,,,,
IQV,   Iqvia Holdings,Diagnostics & Research,Healthcare,26.357,23.9,0,255,27.13,27.13,200.58,36405270000,37.12,0.7,XLV,S&P 500,,
IR,   Ingersoll-Rand,Specialty Industrial Machinery,Industrials,50.849,39.002,0.08,109,4.57,4.65,104.24,42009762400,24.07,0.2,XLI,S&P 500,,
IRBT,   Irobot Corp,"Furnishings, Fixtures & Appliances",Consumer Cyclical,0,-4.548,0,11.47,42.48,42.48,8.05,246008000,89.42,0.5,,,,
IRDM,   Iridium Commun,Telecom Services,Communication Services,32.172,30.889,1.83,40,33.69,35.52,29.92,3406392000,44.36,0.8,,,,
IREN,   Iris Energy Ltd,Capital Markets,Financial Services,0,9.792,0,16,23.74,23.74,12.93,2429029800,117.27,0.2,,,,
IRM,   Iron Mountain,REIT—Specialty,Real Estate,333.778,93.618,2.35,132.5,10.27,12.62,120.16,35262153600,25.72,0.5,XLRE,S&P 500,,
IRMD,   Iradimed Corp,Medical Devices,Healthcare,36.74,33.421,1.11,60,11.86,12.97,53.64,679618800,67.84,0.2,,,,
IRME,   Ir-Med Inc,Medical Devices,Healthcare,0,0,0,3,261.45,261.45,0.83,58938300,82.904,3.2,,,,
IRON,   Disc Medicine,Biotechnology,Healthcare,0,-12.604,0,88,36.01,36.01,64.7,1925472000,68.64,0.5,,,,
IRS,   Irsa Inv Y Repr,Real Estate Services,Real Estate,0,0,11.12,15,-11.5,-0.38,16.95,1311591000,63.44,0,,,,
IRT,   Indep Realty Tr,REIT—Residential,Real Estate,0,80.397,2.98,22,3,5.98,21.36,4808136000,29.03,0.2,,,,
IRTC,   Irhythm Tech,Medical Devices,Healthcare,0,-42.885,0,95.5,11.03,11.03,86.02,2692426000,62.48,0.2,,,,
IRWD,   Ironwood Pharma,Drug Manufacturers—Specialty & Generic,Healthcare,0,11.8,0,12,238.98,238.98,3.54,566506200,76.77,3.1,,,,
ISBA,   Isabella Bank,Banks—Regional,Financial Services,13.552,10.736,4.52,24,-3.23,1.29,24.8,184264000,47.003,0,,,,
ISDR,   Issuer Direct,Software—Application,Technology,0,0,0,13,32.65,32.65,9.8,37534000,49.672,0.7,,,,
ISNPY,   Intesa Sanp-Adr,Banks—Regional,Financial Services,7.497,6.201,9.03,27.95,20.25,29.28,23.24,68959587200,39.524,0.7,,,,
ISPR,   Inspire Tec Inc,Tobacco,Consumer Defensive,0,307,0,9.5,54.72,54.72,6.14,347831000,80,0.7,,,,
ISRG,   Intuitive Surg,Medical Instruments & Supplies,Healthcare,86.813,81.03,0,552.5,1.99,1.99,541.71,1.93E+11,23.71,0.1,XLV,S&P 500,,Nasdaq 100
ISSC,   Innovative Solu,Aerospace & Defense,Industrials,20.789,15.49,0,10.1,27.85,27.85,7.9,138250000,45,0.6,,,,
ISTR,   Investar Holdng,Banks—Regional,Financial Services,13.173,12.218,1.76,25.25,7.08,8.84,23.58,231791400,47.003,0.2,,,,
IT,   Gartner Inc -A,Information Technology Services,Technology,38.056,42.346,0,535.56,3.86,3.86,515.66,39772855800,23.11,0.2,XLK,S&P 500,,
ITCI,   Intra-Cellular,Drug Manufacturers—Specialty & Generic,Healthcare,0,327.096,0,100,17.22,17.22,85.31,9044566200,41.83,0.4,,,,
ITGR,   Integer Holdngs,Medical Devices,Healthcare,42.39,30.979,0,144,2.01,2.01,141.16,4734506400,37.36,0.1,,,,
ITOS,   Iteos Therapeut,Biotechnology,Healthcare,0,-1.888,0,33.5,301.68,301.68,8.34,304660200,69.26,4.4,,,,
ITRG,   Integra Resrcs,Other Precious Metals & Mining,Basic Materials,0,5.073,0,3.75,315.28,315.28,0.9,151713000,58.89,5.4,,,,
ITRI,   Itron Inc,Scientific & Technical Instruments,Technology,24.238,25.808,0,130,10.13,10.13,118.04,5322423600,34.27,0.3,,,,
ITRM,   Iterum Theraptc,Biotechnology,Healthcare,0,-3.068,0,7.5,234.82,234.82,2.24,61644800,102.779,2.3,,,,
ITRN,   Ituran Location,Scientific & Technical Instruments,Technology,11.751,10.799,5.72,36.85,20.15,25.87,30.67,610026300,23.2,1.1,,,,
ITT,   Itt Inc,Specialty Industrial Machinery,Industrials,26.682,24.133,0.82,165,5.71,6.53,156.09,12722895900,29.33,0.2,,,,
ITUB,   Banco Itau -Adr,Banks—Regional,Financial Services,8.106,6.5,11.68,7.4,38.32,50,5.35,52434654500,24.66,2,,,,
ITW,   Ill Tool Works,Specialty Industrial Machinery,Industrials,23.875,25.732,2.15,260,-5.79,-3.64,275.99,81499847000,18.43,-0.2,XLI,S&P 500,,
IVA,   Inventiva Sa,Biotechnology,Healthcare,0,-1.83,0,12.5,380.77,380.77,2.6,136448000,102.779,3.7,,,,
IVAC,   Intevac Inc,Specialty Industrial Machinery,Industrials,0,-7.189,0,7,163.16,163.16,2.66,71740200,58.76,2.8,,,,
IVR,   Invesco Mortgag,REIT—Mortgage,Real Estate,6.226,3.948,19.07,8.5,2.66,21.73,8.28,502844400,20.09,1.1,,,,
IVT,   Inventrust Ppty,REIT—Retail,Real Estate,307.6,100.033,2.94,33,7.28,10.22,30.76,2372518800,24.38,0.4,,,,
IVZ,   Invesco Ltd,Asset Management,Financial Services,0,10.107,4.53,19,5.91,10.44,17.94,8062953600,30.31,0.3,,S&P 500,,
IZEA,   Izea Worldwide,Internet Content & Information,Communication Services,0,-9.448,0,8.75,219.34,219.34,2.74,46497800,109.57,2,,,,
J,   Jacobs Solutns,Engineering & Construction,Industrials,28.87,22.23,0.83,152,10.14,10.97,138,17107860000,29.62,0.4,,S&P 500,,
JACK,   Jack In The Box,Restaurants,Consumer Cyclical,0,8.27,3.86,53,7.37,11.23,49.36,929448800,50.4,0.2,,,,
JAGX,   Jaguar Health,Biotechnology,Healthcare,0.05,-0.49,0,6,494.06,494.06,1.01,11918000,102.779,4.8,,,,
JAKK,   Jakks Pacific,Leisure,Consumer Cyclical,9.785,9.212,0,41,44.98,44.98,28.28,310797200,43.92,1,,,,
JAMF,   Jamf Holding Cp,Software—Application,Technology,0,-62.32,0,22,41.21,41.21,15.58,1988631200,47.85,0.9,,,,
JANX,   Janux Therap,Biotechnology,Healthcare,0,-31.244,0,91,52.02,52.02,59.86,3141452800,95.57,0.5,,,,
JAZZ,   Jazz Pharmaceut,Biotechnology,Healthcare,17.229,12.802,0,182,49.62,49.62,121.64,7354354400,28.9,1.7,,,,
JBGS,   Jbg Smith Pptys,REIT—Office,Real Estate,0,-10.006,4.18,15.5,-5.55,-1.37,16.41,1386316800,55.55,0,,,,
JBHT,   Hunt (Jb) Trans,Integrated Freight & Logistics,Industrials,33.577,25.801,0.91,195,5.4,6.31,185.01,18654558300,32.46,0.2,,S&P 500,,
JBI,   Janus Intl Grp,Building Products & Equipment,Industrials,10.75,17.591,0,9,16.28,16.28,7.74,1091959200,50.31,0.3,,,,
JBL,   Jabil Inc,Electronic Components,Technology,12.131,16.987,0.24,147.02,8.5,8.74,135.5,15289820000,45.84,0.2,,S&P 500,,
JBLU,   Jetblue Airways,Airlines,Industrials,0,-7.494,0,6,-0.99,-0.99,6.06,2102092800,62.16,0,,,,
JBT,   John Bean Tech,Specialty Industrial Machinery,Industrials,27.765,22.123,0.32,125,0.72,1.04,124.11,3951662400,35.39,0,,,,
JCI,   Johnson Contrls,Building Products & Equipment,Industrials,39.654,20.454,1.77,87.5,6.09,7.86,82.48,54617431200,26.96,0.3,XLI,S&P 500,,
JEF,   Jefferies Finl,Capital Markets,Financial Services,33.312,17.483,1.79,74,-5.07,-3.28,77.95,16018725000,30.48,-0.1,,,,
JELD,   Jeld-Wen Holdng,Building Products & Equipment,Industrials,0,11.57,0,11.5,5.6,5.6,10.89,921511800,58.06,0.1,,,,
JHG,   Janus Henderson,Asset Management,Financial Services,17.522,12.341,3.48,42,-5.26,-1.78,44.33,7048470000,29.8,-0.1,,,,
JHX,   James Hardi-Adr,Building Materials,Basic Materials,36.228,21.15,0,31.23,-14.66,-14.66,36.59,15713941400,91.88,-0.2,,,,
JJSF,   J&J Snack Foods,Packaged Foods,Consumer Defensive,38.84,28.173,1.79,187.5,8.48,10.27,172.84,3356552800,22.6,0.5,,,,
JKHY,   Jack Henry Assc,Information Technology Services,Technology,32.112,27.702,1.25,190,8.37,9.62,175.33,12792076800,20.98,0.5,,S&P 500,,
JKS,   Jinkosolar Hldg,Solar,Technology,34.816,8.82,12.15,25,-5.52,6.63,26.46,1406613600,76.57,0.1,,,,
JLL,   Jones Lang Lasl,Real Estate Services,Real Estate,28.177,18.799,0,300.5,7.73,7.73,278.95,13236177500,34.8,0.2,,,,
JMIA,   Jumia Tech-Adr,Internet Retail,Consumer Cyclical,0,-11.682,0,4.77,27.12,27.12,3.75,379275000,94.71,0.3,,,,
JMPLY,   Johnson Matthey,Specialty Chemicals,Basic Materials,0.059,6.868,5.57,50,42.65,48.22,35.05,3007991000,52.699,0.9,,,,
JNJ,   Johnson & Johns,Drug Manufacturers—General,Healthcare,25.183,17.439,3.2,175,14.86,18.06,152.36,3.67E+11,16.57,1.1,XLV,S&P 500,DJIA,
JNPR,   Juniper Netwrks,Communication Equipment,Technology,46.658,28.201,2.47,40,12.8,15.27,35.46,11740451400,41.68,0.4,,S&P 500,,
JNPR,   Juniper Netwrks,Communication Equipment,Technology,46.658,28.201,2.47,40,12.8,15.27,35.46,11740451400,41.68,0.4,,S&P 500,,
JOBY,   Joby Aviation,Airports & Air Services,Industrials,0,-11.028,0,8.5,8.28,8.28,7.85,6005956500,115.64,0.1,,,,
JOUT,   Johnson Outdoor,Leisure,Consumer Cyclical,0,23.062,3.95,52,56.58,60.53,33.21,342063000,73.688,0.8,,,,
JPM,   Jpmorgan Chase,Banks—Diversified,Financial Services,13.601,14.5,2.03,240.5,-1.76,0.27,244.82,6.89E+11,21.62,0,XLF,S&P 500,DJIA,
JRONY,   Jeronimo Martin,Food Distribution,Consumer Defensive,18.178,15.382,3.7,49.3,26.74,30.44,38.9,12239885000,36.935,0.8,,,,
JRSH,   Jerash Holdings,Apparel Manufacturing,Consumer Cyclical,0,12.241,6.1,4.5,31.29,37.39,3.43,42189000,59.765,0.6,,,,
JRVR,   James River Grp,Insurance—Specialty,Financial Services,18,2.32,0.89,7.75,72.22,73.11,4.5,170235000,61.67,1.2,,,,
JSAIY,   Sainsbury(J)Adr,Grocery Stores,Consumer Defensive,36.108,11.029,5.01,12.6,-5.69,-0.68,13.36,7874116800,43.68,0,,,,
JSPR,   Jasper Therap,Biotechnology,Healthcare,0,-5.247,0,69,192.13,192.13,23.62,354300000,135.81,1.4,,,,
JTAI,   Jet.Ai Inc,Software—Application,Technology,0,-0.641,0,20,416.8,416.8,3.87,3018600,115.797,3.6,,,,
JUSHF,   Jushi Hldgs Inc,Drug Manufacturers—Specialty & Generic,Healthcare,0,-2.05,0,1.5,357.32,357.32,0.33,64887900,75.539,4.7,,,,
JWN,   Nordstrom Inc,Department Stores,Consumer Cyclical,14.671,11.298,3.09,23,-0.78,2.31,23.18,3806387800,30.39,0.1,,,,
JXN,   Jackson Finl,Insurance—Life,Financial Services,0,12.041,2.79,100,1.03,3.82,98.98,7310662800,40.96,0.1,,,,
JYNT,   Joint Corp/The,Medical Care Facilities,Healthcare,0,39.555,0,17.5,51.52,51.52,11.55,173019000,58.66,0.9,,,,
K,   Kellanova,Packaged Foods,Consumer Defensive,26.953,21.301,2.83,83.5,3.61,6.44,80.59,27779373000,21.45,0.3,XLP,S&P 500,,
KAI,   Kadant Inc,Specialty Industrial Machinery,Industrials,42.236,39.382,0.31,315,-23.51,-23.2,411.8,4838650000,28.65,-0.8,,,,
KALA,   Kala Bio Inc,Biotechnology,Healthcare,0,-1.052,0,15,129.33,129.33,6.54,30149400,102.779,1.3,,,,
KALU,   Kaiser Aluminum,Aluminum,Basic Materials,28.607,16.122,3.7,80,-3.57,0.13,82.96,1334826400,57.99,0,,,,
KALV,   Kalvista Pharma,Biotechnology,Healthcare,0,-4.763,0,31.5,223.74,223.74,9.73,420530600,66.46,3.4,,,,
KAPA,   Kairos Pharma,Biotechnology,Healthcare,0,-6.913,0,9,466.04,466.04,1.59,20431500,102.779,4.5,,,,
KAR,   Openlane Inc,Auto & Truck Dealerships,Consumer Cyclical,110.889,40.46,0,21,5.21,5.21,19.96,2132526400,38.55,0.1,,,,
KBCSY,   Kbc Group Adr,Banks—Regional,Financial Services,9.652,7.822,6.17,43.8,19.74,25.91,36.58,30530033800,34.595,0.7,,,,
KBDC,   Kayn Andrsn Bdc,#NUM!,#NUM!,9.946,#NUM!,0,17,1.74,1.74,16.71,1186911300,17.58,0.1,,,,
KBH,   Kb Home,Residential Construction,Consumer Cyclical,10.621,9.11,1.2,87,5.15,6.35,82.74,6067324200,39.29,0.2,,,,
KBR,   Kbr Inc,Engineering & Construction,Industrials,25.788,16.255,0.98,78,28.16,29.14,60.86,8108986400,23.17,1.3,,,,
KC,   Kingsoft Cloud,Software—Application,Technology,0,-2.508,0,40.9,443.9,443.9,7.52,1907748800,107.69,4.1,,,,
KD,   Kyndryl Holdngs,Information Technology Services,Technology,0,23.945,0,40,15.01,15.01,34.78,8078350600,32.11,0.5,,,,
KDDIY,   Kddi Corp U-Adr,Telecom Services,Communication Services,16.73,0,2.78,15.3,-8.55,-5.77,16.73,73339133700,36.935,-0.2,,,,
KDP,   Keurig Dr Peppr,Beverages—Non-Alcoholic,Consumer Defensive,19.506,17.557,2.83,39,20.44,23.27,32.38,43921851000,24.14,1,XLP,S&P 500,,Nasdaq 100
KE,   Kimball Electrn,Electrical Equipment & Parts,Industrials,39.48,13.614,0,23.5,19.05,19.05,19.74,487183200,49.06,0.4,,,,
KELYA,   Kelly Svcs  A,Staffing & Employment Services,Industrials,12.431,5.596,2.04,27,87.24,89.28,14.42,513496200,35.15,2.5,,,,
KEX,   Kirby Corp,Marine Shipping,Industrials,23.681,18.23,0,140.5,13.88,13.88,123.38,7082012000,37.45,0.4,,,,
KEY,   Keycorp New,Banks—Regional,Financial Services,0,14.519,4.29,19,1.01,5.3,18.81,18645976800,28.31,0.2,,S&P 500,,
KEYS,   Keysight Tech,Scientific & Technical Instruments,Technology,48.58,24.62,0,180,5.26,5.26,171,29675340000,25.69,0.2,XLK,S&P 500,,
KEYS,   Keysight Tech,Scientific & Technical Instruments,Technology,48.58,24.62,0,180,5.26,5.26,171,29675340000,25.69,0.2,XLK,S&P 500,,
KFRC,   Kforce Inc,Staffing & Employment Services,Industrials,21.059,21.884,2.47,60,-1.75,0.72,61.07,1165215600,28.82,0,,,,
KFY,   Korn/Ferry Intl,Staffing & Employment Services,Industrials,22.211,14.642,1.78,80.5,3.26,5.04,77.96,4054699600,55.54,0.1,,,,
KGC,   Kinross Gold,Gold,Basic Materials,16.533,12,1.26,11.5,15.93,17.19,9.92,12192176000,40.21,0.4,,,,
KGEI,   Kolibri Global,Oil & Gas E&P,Energy,9.128,7.944,0,6.38,48.6,48.6,4.29,152895600,36.935,1.3,,,,
KGFHY,   Kingfisher -Adr,Home Improvement Retail,Consumer Cyclical,13.809,0,4.95,6.7,3.24,8.19,6.49,5884677700,60.598,0.1,,,,
KGS,   Kodiak Gas Svcs,Oil & Gas Equipment & Services,Energy,192.81,22.843,4.08,39.5,-2.45,1.63,40.49,3546114200,49.51,0,,,,
KHC,   Kraft Heinz,Packaged Foods,Consumer Defensive,28.333,10.309,5.06,36.5,16.06,21.12,31.45,38028711000,20.8,1,XLP,S&P 500,,Nasdaq 100
KIDS,   Orthopediatrics,Medical Devices,Healthcare,0,-25.133,0,41,56.61,56.61,26.18,634079600,42.56,1.3,,,,
KIM,   Kimco Realty Co,REIT—Retail,Real Estate,46.685,35.271,3.97,26,3.13,7.1,25.21,16993556800,18.68,0.4,XLRE,S&P 500,,
KIND,   Nextdoor Hldgs,Internet Content & Information,Communication Services,0,-15.688,0,2.7,7.57,7.57,2.51,959171400,59.04,0.1,,,,
KINS,   Kingstone Cos,Insurance—Property & Casualty,Financial Services,12.226,10.49,0,17,4.55,4.55,16.26,200811000,71.38,0.1,,,,
KIRK,   Kirklands Inc,Home Improvement Retail,Consumer Cyclical,0,-2,0,4.5,150,150,1.8,23616000,82.81,1.8,,,,
KKPNY,   Royal Ptt-Adr,Telecom Services,Communication Services,17.455,14.713,4.63,3.5,-8.85,-4.22,3.84,15158092800,46.425,-0.1,,,,
KKR,   Kkr & Co Inc,Asset Management,Financial Services,49.037,34.41,0.44,162,2.6,3.04,157.9,1.40E+11,31.55,0.1,XLF,S&P 500,,
KLAC,   Kla Corp,Semiconductor Equipment & Materials,Technology,30.384,20.71,1.02,827,24.23,25.25,665.72,89046707200,36.5,0.7,XLK,S&P 500,,Nasdaq 100
KLC,   Kindercare Lrn,Education & Training Services,Consumer Defensive,45.837,29.238,0,31,38.02,38.02,22.46,2649606200,42.45,0.9,,,,
KLG,   Wk Kellogg Co,Packaged Foods,Consumer Defensive,26.641,18.228,3,19,-8.57,-5.57,20.78,1789781400,40.67,-0.1,,,,
KLIC,   Kulicke & Soffa,Semiconductor Equipment & Materials,Technology,0,24.686,1.62,50,-0.71,0.91,50.36,2712893200,36.67,0,,,,
KLTR,   Kaltura Inc,Software—Application,Technology,0,-12.119,0,2.75,15.55,15.55,2.38,356286000,73.13,0.2,,,,
KLXE,   Klx Energy Svcs,Oil & Gas Equipment & Services,Energy,0,-3.897,0,10,76.99,76.99,5.65,95259000,89.59,0.9,,,,
KMB,   Kimberly Clark,Household & Personal Products,Consumer Defensive,17.722,19.464,3.5,150.82,10.24,13.74,136.81,45624766900,12.97,1.1,XLP,S&P 500,,
KMDA,   Kamada Ltd,Drug Manufacturers—Specialty & Generic,Healthcare,22.074,19.021,0,13,118.12,118.12,5.96,342580800,55.41,2.1,,,,
KMI,   Kinder Morgan,Oil & Gas Midstream,Energy,24.265,21.274,4.19,25,-8.83,-4.64,27.42,60917368800,24.92,-0.2,XLE,S&P 500,,
KMPR,   Kemper Corp,Insurance—Property & Casualty,Financial Services,16.736,11.779,1.75,83,18.08,19.83,70.29,4502074500,34.61,0.6,,,,
KMT,   Kennametal Inc,Tools & Accessories,Industrials,22.336,17.212,2.75,26,-9.06,-6.31,28.59,2222300700,39.72,-0.2,,,,
KMTUY,   Komatsu Ltd Adr,Farm & Heavy Construction Machinery,Industrials,9.917,10.72,3.99,24.9,-9.36,-5.37,27.47,26122596500,41.547,-0.1,,,,
KMX,   Carmax Gp (Cc),Auto & Truck Dealerships,Consumer Cyclical,31.662,22.697,0,82,-2.64,-2.64,84.22,13047362400,49.39,-0.1,XLY,S&P 500,,
KN,   Knowles Corp,Electronic Components,Technology,39,26.969,0,21.5,8.09,8.09,19.89,1751712300,34.32,0.2,,,,
KNF,   Knife River Cp,Building Materials,Basic Materials,29.493,24.981,0,110,6.26,6.26,103.52,5860267200,53.1,0.1,,,,
KNOP,   Knot Offshor Lp,Marine Shipping,Industrials,0,14.024,1.81,12.5,112.22,114.03,5.89,202027000,44.61,2.6,,,,
KNSA,   Kiniska Pharma,Drug Manufacturers—Specialty & Generic,Healthcare,0,46.024,0,35,65.33,65.33,21.17,1528474000,49.38,1.3,,,,
KNSL,   Kinsale Cap Grp,Insurance—Property & Casualty,Financial Services,28.536,27.481,0.12,468,-6.39,-6.27,499.95,11643835500,28.68,-0.2,,,,
KNTK,   Kinetik Hldgs,Oil & Gas Midstream,Energy,19.33,28.892,5.46,53,-7.68,-2.22,57.41,9044371400,27.83,-0.1,,,,
KNW,   Know Labs Inc,Scientific & Technical Instruments,Technology,0,-0.872,0,1,324.63,324.63,0.24,25944000,68.02,4.8,,,,
KNX,   Knight-Swift Tr,Trucking,Industrials,246.783,30.156,1.09,56,-1.34,-0.25,56.76,9188876400,31.61,0,,,,
KO,   Coca Cola Co,Beverages—Non-Alcoholic,Consumer Defensive,26.357,21.533,3.05,75,18.07,21.12,63.52,2.74E+11,19.72,1.1,XLP,S&P 500,DJIA,
KOD,   Kodiak Sciences,Biotechnology,Healthcare,0,-1.805,0,4.5,-38.1,-38.1,7.27,382547400,100.72,-0.4,,,,
KOP,   Koppers Holdngs,Specialty Chemicals,Basic Materials,10.795,8.297,0.71,64.5,69.74,70.45,38,770260000,59.89,1.2,,,,
KOPN,   Kopin Corp,Electronic Components,Technology,0,-22.364,0,2.5,103.25,103.25,1.23,195324000,128.15,0.8,,,,
KORE,   Kore Grp Hldgs,Telecom Services,Communication Services,0,-0.706,0,3,104.08,104.08,1.47,25004700,78.306,1.3,,,,
KOS,   Kosmos Energy,Oil & Gas E&P,Energy,8.467,7.749,0,7,83.73,83.73,3.81,1797939000,58.43,1.4,,,,
KPLT,   Katapult Hldgs,Software—Infrastructure,Technology,0,-1.365,0,9,22.12,22.12,7.37,32354300,35.182,0.6,,,,
KR,   Kroger Co,Grocery Stores,Consumer Defensive,15.699,14.066,2.13,59.5,-0.78,1.35,59.97,43387695300,33.75,0,XLP,S&P 500,,
KRC,   Kilroy Realty,REIT—Office,Real Estate,24.216,32.205,5.25,44,8.8,14.05,40.44,4773942000,35.96,0.4,,,,
KREF,   Kkr Re Fin Trst,REIT—Mortgage,Real Estate,0,10.722,8.53,13,14.14,22.67,11.39,792402300,25.31,0.9,,,,
KRG,   Kite Realty Grp,REIT—Retail,Real Estate,0,70.898,3.98,31,15.24,19.22,26.9,5909123000,27.34,0.7,,,,
KRMD,   Repro Medsystem,Medical Instruments & Supplies,Healthcare,0,-41.684,0,4,1.01,1.01,3.96,181526400,85,0,,,,
KRNT,   Kornit Digital,Specialty Industrial Machinery,Industrials,0,-630.2,0,32,1.56,1.56,31.51,1498300500,55.81,0,,,,
KRNY,   Kearny Finl Cp,Banks—Regional,Financial Services,0,9.057,5.41,7.63,-4.33,1.08,7.97,514702600,43.75,0,,,,
KRO,   Kronos Worldwd,Specialty Chemicals,Basic Materials,12.802,12.33,1.9,11,6.08,7.98,10.37,1192964800,46.03,0.2,,,,
KRON,   Kronos Bio Inc,Biotechnology,Healthcare,0,-0.703,0,2.25,150.14,150.14,0.9,54306000,102.779,1.5,,,,
KROS,   Keros Therapeut,Biotechnology,Healthcare,0,-11.852,0,88,41.3,41.3,62.28,2522962800,102.87,0.4,,,,
KRP,   Kimbell Royalty,Oil & Gas E&P,Energy,31.647,20.366,10.12,20,23.92,34.04,16.14,1541208600,31.79,1.1,,,,
KRRO,   Korro Bio Inc,Biotechnology,Healthcare,0,-4.882,0,130,173.63,173.63,47.51,445168700,102.779,1.7,,,,
KRT,   Karat Packaging,Packaging & Containers,Consumer Cyclical,22.248,17.3,5.12,32,2.01,7.13,31.37,628027400,39.833,0.2,,,,
KRUS,   Kura Sushi Usa,Restaurants,Consumer Cyclical,0,583.067,0,108,5.53,5.53,102.34,1222963000,48.153,0.1,,,,
KRYAY,   Kerry Group Plc,Packaged Foods,Consumer Defensive,23.985,18.453,1.34,103.68,9.43,10.77,94.74,16095378600,36.935,0.3,,,,
KRYS,   Krystal Biotech,Biotechnology,Healthcare,105.068,31.547,0,208,11.85,11.85,185.97,5348497200,45.28,0.3,,,,
KSS,   Kohls Corp,Department Stores,Consumer Cyclical,6.869,10.488,10.91,14,-8.2,2.71,15.25,1696410000,44.35,0.1,,,,
KT,   Kt Corp,Telecom Services,Communication Services,10.606,5.554,4,20.38,13.06,17.06,18.03,9298431600,30.23,0.6,,,,
KTB,   Kontoor Brands,Apparel Manufacturing,Consumer Cyclical,21.23,17.723,2.21,95,1.01,3.22,94.05,5185917000,33.9,0.1,,,,
KTOS,   Kratos Defense,Aerospace & Defense,Industrials,263.6,92.817,0,27,2.43,2.43,26.36,3982205200,38.78,0.1,,,,
